lat,lon,sz,names,len_cat
-33.9102578,151.2060772,2,Joynton Avenue (567),a
-33.910254,151.1679589,2,Lilian Fowler Place (348),a
-33.9102532,151.1956097,2,Bourke Road (119),a
-33.9102532,151.1956097,2,Bourke Road (525),a
-33.9102532,151.1956097,2,Bourke Road (526),a
-33.9102475,151.2253188,2,Doncaster Avenue (227),a
-33.9102475,151.2253188,2,Todman Avenue (173),a
-33.9102458,151.1680365,2,Lilian Fowler Place (349),a
-33.9102431,151.2153165,2,Virginia Street (354),a
-33.9102402,151.1667645,2,Cadogan Lane (181),a
-33.9102379,151.2178134,2,Lenthall Street (140),a
-33.9102376,151.2231479,2,Anzac Parade (726),a
-33.9102376,151.2231479,2,Anzac Parade (732),a
-33.910237,151.1678884,2,Lilian Fowler Place (837),a
-33.9102368,151.2252109,2,Todman Avenue (100),a
-33.9102368,151.2252109,2,Todman Avenue (269),a
-33.9102368,151.2252109,2,Todman Avenue (658),a
-33.9102316,151.2028247,2,Epsom Road (615),a
-33.9102298,151.2251398,2,Todman Avenue (712),a
-33.9102243,151.2092279,2,George Julius Avenue (761),a
-33.9102227,151.1759968,2,Campbell Street (215),a
-33.9102205,151.2060911,2,Joynton Avenue (432),a
-33.910213,151.188268,2,Euston Road (889),a
-33.910213,151.188268,2,Euston Road (889),a
-33.9101996,151.2231517,2,Anzac Parade (688),a
-33.910199,151.1756072,2,Unwins Bridge Road (840),a
-33.9101899,151.1754174,2,Unwins Bridge Road (055),a
-33.9101899,151.1754174,2,Unwins Bridge Road (575),a
-33.9101899,151.1754174,2,Unwins Bridge Road (841),a
-33.9101857,151.1678227,2,Lilian Fowler Place (836),a
-33.9101828,151.1956751,2,Bourke Road (047),a
-33.9101828,151.1956751,2,Bourke Road (119),a
-33.910174,151.2003986,2,Queen Street (855),a
-33.910174,151.2003986,2,Reserve Street (871),a
-33.910174,151.2003986,2,Reserve Street (871),a
-33.9101729,151.2024473,2,Epsom Road (608),a
-33.910171,151.188116,2,Euston Road (915),a
-33.910171,151.188116,2,Euston Road (982),a
-33.9101701,151.2061121,2,Joynton Avenue (555),a
-33.9101701,151.2061121,2,Joynton Avenue (570),a
-33.9101664,151.1956912,2,Bourke Road (519),a
-33.9101664,151.1956912,2,Bourke Road (527),a
-33.9101664,151.1956912,2,Bourke Road (777),a
-33.9101588,151.1987238,2,O'Riordan Street (878),a
-33.9101561,151.2023534,2,Botany Road (212),a
-33.9101542,151.1755256,2,Unwins Bridge Road (562),a
-33.9101542,151.1755256,2,Unwins Bridge Road (983),a
-33.9101483,151.1758031,2,Bedwin Road (078),a
-33.9101483,151.1758031,2,Campbell Street (057),a
-33.9101483,151.1758031,2,Unwins Bridge Road (053),a
-33.9101483,151.1758031,2,Unwins Bridge Road (573),a
-33.9101304,151.2179905,2,Lenthall Street (141),a
-33.9101304,151.2179905,2,Lenthall Street (659),a
-33.9101264,151.2061326,2,Joynton Avenue (556),a
-33.9101264,151.2061326,2,Joynton Avenue (666),a
-33.9101261,151.2253417,2,Doncaster Avenue (265),a
-33.9101261,151.2253417,2,Doncaster Avenue (281),a
-33.9101261,151.2253417,2,Doncaster Avenue (864),a
-33.9101246,151.2240749,2,Todman Avenue (174),a
-33.9101246,151.2240749,2,Todman Avenue (181),a
-33.9101246,151.2240749,2,Todman Avenue (248),a
-33.9101246,151.2240749,2,Todman Avenue (919),a
-33.9101246,151.2240749,2,Todman Avenue (926),a
-33.9101234,151.1759016,2,May Street (379),a
-33.9101234,151.1759016,2,May Street (850),a
-33.9101224,151.1756386,2,Unwins Bridge Road (323),a
-33.9101224,151.1756386,2,Unwins Bridge Road (889),a
-33.910104,151.1677197,2,Lilian Fowler Place (502),a
-33.9100992,151.2131842,2,Samuel Terry Avenue (539),a
-33.9100992,151.2131842,2,Samuel Terry Avenue (539),a
-33.9100992,151.2131842,2,Samuel Terry Avenue (989),a
-33.9100959,151.2180473,2,Lenthall Street (309),a
-33.9100959,151.2180473,2,Lenthall Street (661),a
-33.9100938,151.23631,2,Holkham Avenue (097),a
-33.9100938,151.23631,2,Holkham Avenue (578),a
-33.9100938,151.23631,2,Holkham Avenue (578),a
-33.9100938,151.23631,2,Holkham Avenue (738),a
-33.9100938,151.23631,2,Prince Street (614),a
-33.9100938,151.23631,2,Prince Street (713),a
-33.9100902,151.1757524,2,Bedwin Road (283),a
-33.9100902,151.1757524,2,Bedwin Road (876),a
-33.9100902,151.1757524,2,Bedwin Road (876),a
-33.9100902,151.1757524,2,May Street (568),a
-33.9100902,151.1757524,2,May Street (839),a
-33.9100902,151.1757524,2,Unwins Bridge Road (241),a
-33.9100865,151.2079708,2,Rose Valley Way (423),a
-33.9100865,151.2079708,2,Rose Valley Way (806),a
-33.9100859,151.1760612,2,May Street (625),a
-33.9100859,151.1760612,2,May Street (998),a
-33.9100818,151.2253501,2,Doncaster Avenue (011),a
-33.9100818,151.2253501,2,Doncaster Avenue (744),a
-33.9100774,151.1760933,2,May Street (066),a
-33.910076,151.202381,2,Botany Road (606),a
-33.9100732,151.2350263,2,Alison Road (079),a
-33.9100732,151.2350263,2,Alison Road (519),a
-33.9100721,151.2235142,2,Todman Avenue (660),a
-33.9100694,151.2044143,2,Chester Lane (006),a
-33.9100694,151.2044143,2,Dunning Avenue (420),a
-33.9100693,151.2234839,2,Todman Avenue (257),a
-33.910065,151.1758457,2,Bedwin Road (290),a
-33.910065,151.1758457,2,Bedwin Road (777),a
-33.910065,151.1758457,2,May Street (570),a
-33.910065,151.1758457,2,May Street (840),a
-33.910065,151.1758457,2,May Street (841),a
-33.910065,151.1758457,2,May Street (991),a
-33.9100614,151.2233991,2,Anzac Parade (390),a
-33.9100614,151.2233991,2,Anzac Parade (626),a
-33.9100614,151.2233991,2,Todman Avenue (183),a
-33.9100614,151.2233991,2,Todman Avenue (258),a
-33.9100614,151.2233991,2,Todman Avenue (928),a
-33.9100562,151.2363165,2,Prince Street (377),a
-33.9100562,151.2363165,2,Prince Street (677),a
-33.9100562,151.2363165,2,Prince Street (677),a
-33.9100562,151.2363165,2,Prince Street (800),a
-33.9100379,151.2231625,2,Anzac Parade (166),a
-33.9100379,151.2231625,2,Anzac Parade (733),a
-33.9100379,151.2231625,2,Todman Avenue (249),a
-33.9100307,151.2414189,2,The Avenue (072),a
-33.9100293,151.1697882,2,Sydney Steel Road (080),a
-33.9100261,151.2000027,2,Reserve Street (872),a
-33.9100261,151.2000027,2,Reserve Street (889),a
-33.9100261,151.2000027,2,Reserve Street (900),a
