lat,lon,sz,names,len_cat,street,street_nodes,street_id,node_id,source_city,source_city_id
44.03708,-79.31393,2,Grayfield Drive (885),a,Grayfield Drive,25,5408375,91901885,Whitchurch-Stouffville,37999
44.03708,-79.27426,2,Audreys Way (156),a,Audreys Way,41,5408441,92290156,Whitchurch-Stouffville,37999
44.03709,-79.27414,2,Audreys Way (158),a,Audreys Way,41,5408441,92290158,Whitchurch-Stouffville,37999
44.03709,-79.27318,2,Audreys Way (118),a,Audreys Way,41,5408441,92290118,Whitchurch-Stouffville,37999
44.03709,-79.27318,2,Audreys Way (163),a,Audreys Way,41,5408441,92290163,Whitchurch-Stouffville,37999
44.03709,-79.27318,2,Park Lane (863),a,Park Lane,17,5408518,92763863,Whitchurch-Stouffville,37999
44.0370966,-79.3048267,2,Greenan Road (043),a,Greenan Road,58,5408644,93451043,Whitchurch-Stouffville,37999
44.0371022,-79.3364395,2,Greenvalley Circle (946),a,Greenvalley Circle,70,5408450,92338946,Whitchurch-Stouffville,37999
44.03711,-79.2745,2,Autumn Lane (268),a,Autumn Lane,10,5408661,93529268,Whitchurch-Stouffville,37999
44.03711,-79.27395,2,Audreys Way (160),a,Audreys Way,41,5408441,92290160,Whitchurch-Stouffville,37999
44.03712,-79.27265,2,Audreys Way (164),a,Audreys Way,41,5408441,92290164,Whitchurch-Stouffville,37999
44.0371246,-79.3485325,2,Kennedy Road (885),a,Kennedy Road,296,5408369,473784885,Whitchurch-Stouffville,37999
44.03713,-79.27366,2,Merry Run (415),a,Merry Run,27,5408410,92146415,Whitchurch-Stouffville,37999
44.03713,-79.27366,2,Audreys Way (139),a,Audreys Way,41,5408441,92290139,Whitchurch-Stouffville,37999
44.03713,-79.27366,2,Audreys Way (162),a,Audreys Way,41,5408441,92290162,Whitchurch-Stouffville,37999
44.03714,-79.27355,2,Audreys Way (120),a,Audreys Way,41,5408441,92290120,Whitchurch-Stouffville,37999
44.03714,-79.27355,2,Audreys Way (142),a,Audreys Way,41,5408441,92290142,Whitchurch-Stouffville,37999
44.03714,-79.27355,2,Maple Lane (812),a,Maple Lane,32,5408533,92865812,Whitchurch-Stouffville,37999
44.03714,-79.27243,2,Audreys Way (165),a,Audreys Way,41,5408441,92290165,Whitchurch-Stouffville,37999
44.0371519,-79.2946286,2,Elliott Street (685),a,Elliott Street,4,5408426,92203685,Whitchurch-Stouffville,37999
44.0371519,-79.2946286,2,Elliott Street (688),a,Elliott Street,4,5408426,92203688,Whitchurch-Stouffville,37999
44.0371519,-79.2946286,2,Hollinrake Street (773),a,Hollinrake Street,17,5408618,93363773,Whitchurch-Stouffville,37999
44.03716,-79.27631,2,Forest Lane (445),a,Forest Lane,8,5408681,93608445,Whitchurch-Stouffville,37999
44.0371677,-79.3047623,2,Greenan Road (045),a,Greenan Road,58,5408644,93451045,Whitchurch-Stouffville,37999
44.03717,-79.27455,2,Autumn Lane (269),a,Autumn Lane,10,5408661,93529269,Whitchurch-Stouffville,37999
44.03717,-79.27234,2,Audreys Way (166),a,Audreys Way,41,5408441,92290166,Whitchurch-Stouffville,37999
44.0371843,-79.3365121,2,Greenvalley Circle (947),a,Greenvalley Circle,70,5408450,92338947,Whitchurch-Stouffville,37999
44.03719,-79.27368,2,Merry Run (417),a,Merry Run,27,5408410,92146417,Whitchurch-Stouffville,37999
44.0372,-79.27228,2,Audreys Way (167),a,Audreys Way,41,5408441,92290167,Whitchurch-Stouffville,37999
44.03723,-79.34584,2,Sandy Ridge Court (259),a,Sandy Ridge Court,8,5408690,93645259,Whitchurch-Stouffville,37999
44.03724,-79.27375,2,Merry Run (418),a,Merry Run,27,5408410,92146418,Whitchurch-Stouffville,37999
