lat,lon,sz,names,len_cat,street,street_nodes,street_id,node_id,source_city,source_city_id
43.7822201,-79.1650643,2,Bonacres Avenue (142),a,Bonacres Avenue,20,11283814,219362142,Toronto,131268
43.7822247,-79.1631724,2,Old Sweats Lane (354),a,Old Sweats Lane,18,11284046,219369354,Toronto,131268
43.7822296,-79.1671818,2,Lawson Road (692),a,Lawson Road,74,11282370,413335692,Toronto,131268
43.78224,-79.1630768,2,Old Sweats Lane (355),a,Old Sweats Lane,18,11284046,219369355,Toronto,131268
43.7822476,-79.128788,2,Lawrence Avenue East (385),a,Lawrence Avenue East,1361,11279206,218738385,Toronto,131268
43.7822476,-79.128788,2,Frank Faubert Drive (672),a,Frank Faubert Drive,21,11280141,218831672,Toronto,131268
43.7822553,-79.1632527,2,Old Sweats Lane (353),a,Old Sweats Lane,18,11284046,219369353,Toronto,131268
43.7822713,-79.1510259,2,Acheson Boulevard (105),a,Acheson Boulevard,72,11286802,318927105,Toronto,131268
43.782272,-79.1587023,2,Bathgate Drive (727),a,Bathgate Drive,37,11280146,218831727,Toronto,131268
43.7822929,-79.1533864,2,Invermarge Drive (531),a,Invermarge Drive,20,11284053,219369531,Toronto,131268
43.7822975,-79.1288815,2,Frank Faubert Drive (442),a,Frank Faubert Drive,21,11280141,318889442,Toronto,131268
43.7823133,-79.1289104,2,Frank Faubert Drive (671),a,Frank Faubert Drive,21,11280141,218831671,Toronto,131268
43.7823203,-79.163008,2,Old Sweats Lane (356),a,Old Sweats Lane,18,11284046,219369356,Toronto,131268
43.7823322,-79.1669647,2,Lawson Road (265),a,Lawson Road,74,11282370,218917265,Toronto,131268
43.7823338,-79.1581191,2,Bathgate Drive (728),a,Bathgate Drive,37,11280146,218831728,Toronto,131268
43.7823506,-79.1322896,2,East Avenue (743),a,East Avenue,62,11279856,611470743,Toronto,131268
43.7823506,-79.1322896,2,Maberley Crescent (206),a,Maberley Crescent,26,11284503,611471206,Toronto,131268
43.7823618,-79.1633154,2,Old Sweats Lane (352),a,Old Sweats Lane,18,11284046,219369352,Toronto,131268
43.7823619,-79.1554433,2,Bathgate Drive (730),a,Bathgate Drive,37,11280146,218831730,Toronto,131268
43.7823619,-79.1554433,2,Ivan Road (516),a,Ivan Road,5,11284052,219369516,Toronto,131268
43.782368,-79.1289787,2,Frank Faubert Drive (670),a,Frank Faubert Drive,21,11280141,218831670,Toronto,131268
43.782368,-79.1289787,2,Wuthering Heights Road (658),a,Wuthering Heights Road,4,11280635,218853658,Toronto,131268
43.7823744,-79.13217,2,Maberley Crescent (207),a,Maberley Crescent,26,11284503,611471207,Toronto,131268
43.782378,-79.1574569,2,Bathgate Drive (729),a,Bathgate Drive,37,11280146,218831729,Toronto,131268
43.782378,-79.1574569,2,Clyde Road (448),a,Clyde Road,4,11284050,219369448,Toronto,131268
43.7823827,-79.132128,2,Maberley Crescent (208),a,Maberley Crescent,26,11284503,611471208,Toronto,131268
